	1, 1, 0, 48, 127, 60, 1, 118, 64
36, Keysplit, 45, 53, 127, 0, 0, 0, 0, 0
	1, 12, 0, 40, 127, 100, 90, 114, 64
	1, 11, 0, 48, 127, 100, 90, 114, 64
	1, 10, 0, 57, 127, 100, 90, 114, 64
31, Keysplit, 60, 65, 127, 0, 0, 0, 0, 0
	1, 16, 0, 53, 127, 127, 126, 118, 64
	1, 15, 0, 62, 127, 127, 126, 118, 64
	1, 14, 0, 71, 127, 127, 126, 118, 64
25, Keysplit, 48, 57, 127, 0, 0, 0, 0, 0
	1, 21, 0, 43, 120, 100, 127, 116, 64
	1, 20, 0, 52, 120, 90, 127, 116, 64
	1, 19, 0, 60, 120, 90, 127, 116, 64
34, Keysplit, 60, 69, 127, 0, 0, 0, 0, 0
	1, 25, 0, 55, 127, 100, 90, 114, 64
	1, 24, 0, 64, 127, 100, 90, 114, 64
	1, 23, 0, 72, 127, 100, 90, 114, 64
18, Keysplit, 52, 60, 69, 127, 0, 0, 0, 0
	1, 29, 0, 43, 127, 90, 1, 120, 64
	1, 30, 0, 55, 127, 90, 1, 120, 64
	1, 28, 0, 64, 127, 90, 1, 120, 64
	1, 27, 0, 72, 127, 90, 1, 120, 64
17, Keysplit, 47, 60, 72, 127, 0, 0, 0, 0
	1, 35, 0, 40, 127, 30, 1, 120, 64
	1, 34, 0, 48, 127, 30, 1, 120, 64
	1, 36, 0, 64, 127, 30, 1, 120, 64
	1, 37, 0, 76, 127, 30, 1, 120, 64
11, Keysplit, 55, 67, 127, 0, 0, 0, 0, 0
	1, 38, 0, 48, 127, 120, 120, 116, 64
	1, 39, 0, 60, 127, 127, 127, 116, 64
	1, 40, 0, 72, 127, 127, 127, 116, 64
16, Keysplit, 47, 60, 72, 127, 0, 0, 0, 0
	1, 35, 0, 40, 127, 30, 1, 125, 64
	1, 34, 0, 48, 127, 30, 1, 125, 64
	1, 36, 0, 64, 127, 30, 1, 125, 64
	1, 37, 0, 76, 127, 30, 1, 125, 64
3, Keysplit, 55, 127, 0, 0, 0, 0, 0, 0
	1, 43, 0, 60, 127, 70, 1, 115, 64
	1, 44, 0, 72, 127, 70, 1, 115, 64
4, Keysplit, 55, 127, 0, 0, 0, 0, 0, 0
	1, 43, 0, 60, 127, 70, 1, 125, 64
	1, 44, 0, 72, 127, 70, 1, 125, 64
32, Keysplit, 53, 62, 127, 0, 0, 0, 0, 0
	1, 48, 0, 53, 127, 117, 118, 116, 64
	1, 47, 0, 62, 127, 117, 118, 116, 64
	1, 46, 0, 71, 127, 117, 127, 116, 64
20, Keysplit, 53, 127, 0, 0, 0, 0, 0, 0
	1, 41, 0, 45, 127, 110, 100, 118, 64
	1, 42, 0, 57, 127, 110, 100, 118, 64
9, Keysplit, 67, 127, 0, 0, 0, 0, 0, 0
	1, 49, 0, 60, 127, 80, 10, 116, 64
	1, 50, 0, 72, 127, 80, 10, 116, 64
0, Keysplit, 43, 55, 67, 79, 127, 0, 0, 0
	1, 51, 0, 36, 127, 75, 1, 110, 64
	1, 52, 0, 48, 127, 75, 1, 110, 64
	1, 53, 0, 60, 127, 75, 1, 116, 64
	1, 54, 0, 72, 127, 80, 1, 116, 64
	1, 55, 0, 84, 127, 85, 1, 116, 64
27, Keysplit, 55, 67, 127, 0, 0, 0, 0, 0
	1, 58, 0, 48, 127, 80, 1, 116, 64
	1, 59, 0, 60, 127, 90, 1, 116, 64
	1, 60, 0, 72, 127, 100, 1, 116, 64
42, Keysplit, 57, 67, 127, 0, 0, 0, 0, 0
	1, 67, 0, 52, 127, 90, 1, 118, 64
	1, 66, 0, 60, 127, 90, 1, 118, 64
	1, 65, 0, 69, 127, 90, 1, 118, 64
6, Keysplit, 67, 79, 127, 0, 0, 0, 0, 0
	1, 68, 0, 60, 127, 90, 1, 114, 64
	1, 69, 0, 72, 127, 90, 1, 114, 64
	1, 70, 0, 84, 127, 90, 1, 114, 64
10, Keysplit, 67, 79, 127, 0, 0, 0, 0, 0
	1, 71, 0, 60, 127, 90, 1, 116, 64
	1, 72, 0, 72, 127, 90, 1, 116, 64
	1, 73, 0, 84, 127, 90, 1, 116, 64
14, Keysplit, 52, 60, 69, 127, 0, 0, 0, 0
	1, 77, 0, 43, 127, 60, 20, 116, 64
	1, 78, 0, 55, 127, 60, 20, 116, 64
	1, 76, 0, 64, 127, 60, 20, 116, 64
	1, 75, 0, 72, 127, 60, 20, 116, 64
33, Keysplit, 69, 76, 127, 0, 0, 0, 0, 0
	1, 81, 0, 64, 127, 100, 110, 114, 64
	1, 80, 0, 72, 127, 100, 110, 114, 64
	1, 79, 0, 81, 127, 100, 110, 114, 64
2, Keysplit, 43, 55, 67, 127, 0, 0, 0, 0
	1, 82, 0, 36, 127, 75, 1, 116, 64
	1, 83, 0, 48, 127, 75, 1, 116, 64
	1, 84, 0, 60, 127, 75, 1, 116, 64
	1, 85, 0, 72, 127, 75, 1, 116, 64
37, Keysplit, 67, 76, 82, 127, 0, 0, 0, 0
	1, 86, 0, 60, 127, 80, 40, 116, 64
	1, 87, 0, 72, 127, 80, 40, 116, 64
	1, 89, 0, 79, 127, 80, 40, 116, 64
	1, 88, 0, 84, 127, 80, 40, 116, 64
12, Keysplit, 55, 67, 127, 0, 0, 0, 0, 0
	1, 91, 0, 48, 127, 127, 127, 116, 64
	1, 92, 0, 60, 127, 127, 127, 116, 64
	1, 93, 0, 72, 127, 127, 127, 116, 64
35, Keysplit, 65, 74, 81, 127, 0, 0, 0, 0
	1, 95, 0, 60, 127, 90, 100, 118, 64
	1, 94, 0, 69, 127, 90, 90, 118, 64
	1, 97, 0, 77, 127, 90, 90, 118, 64
	1, 96, 0, 84, 127, 90, 70, 118, 64
26, Keysplit, 48, 57, 65, 74, 127, 0, 0, 0
	1, 102, 0, 43, 127, 100, 40, 116, 64
	1, 100, 0, 52, 127, 100, 40, 116, 64
	1, 99, 0, 60, 127, 100, 40, 116, 64
	1, 98, 0, 69, 127, 100, 40, 116, 64
	1, 101, 0, 77, 127, 105, 40, 116, 64
15, Keysplit, 52, 60, 69, 127, 0, 0, 0, 0
	1, 117, 0, 43, 127, 60, 30, 118, 64
	1, 118, 0, 55, 127, 60, 30, 118, 64
	1, 116, 0, 64, 127, 60, 30, 118, 64
	1, 115, 0, 72, 127, 60, 30, 118, 64
23, Keysplit, 65, 74, 83, 127, 0, 0, 0, 0
	1, 120, 0, 60, 127, 100, 110, 118, 64
	1, 119, 0, 69, 127, 100, 110, 118, 64
	1, 122, 0, 77, 122, 100, 110, 118, 64
	1, 121, 0, 84, 122, 100, 110, 118, 64
22, Keysplit, 43, 127, 0, 0, 0, 0, 0, 0
	1, 123, 0, 36, 127, 125, 120, 120, 64
	1, 124, 0, 48, 127, 125, 120, 120, 64
38, Keysplit, 67, 79, 127, 0, 0, 0, 0, 0
	1, 125, 0, 60, 127, 100, 110, 120, 64
	1, 126, 0, 72, 127, 100, 110, 120, 64
	1, 127, 0, 84, 127, 110, 110, 120, 64
28, Keysplit, 55, 67, 127, 0, 0, 0, 0, 0
	1, 133, 0, 55, 127, 60, 40, 118, 64
	1, 132, 0, 60, 127, 60, 40, 118, 64
	1, 134, 0, 67, 127, 60, 40, 118, 64
30, Keysplit, 48, 57, 127, 0, 0, 0, 0, 0
	1, 142, 0, 43, 127, 100, 100, 116, 64
	1, 141, 0, 52, 127, 100, 100, 116, 64
	1, 140, 0, 60, 127, 100, 100, 116, 64
29, Keysplit, 65, 74, 127, 0, 0, 0, 0, 0
	1, 144, 0, 60, 127, 100, 110, 116, 64
	1, 143, 0, 69, 127, 100, 110, 116, 64
	1, 145, 0, 79, 127, 110, 110, 116, 64
8, Keysplit, 71, 127, 0, 0, 0, 0, 0, 0
	1, 147, 0, 67, 127, 80, 40, 116, 64
	1, 146, 0, 72, 127, 80, 40, 116, 64
5, Keysplit, 67, 127, 0, 0, 0, 0, 0, 0
	1, 148, 0, 60, 127, 90, 1, 118, 64
	1, 149, 0, 72, 127, 90, 1, 116, 64
24, Keysplit, 69, 77, 127, 0, 0, 0, 0, 0
	1, 152, 0, 64, 120, 100, 127, 116, 64
	1, 151, 0, 72, 120, 90, 127, 116, 64
	1, 150, 0, 81, 120, 90, 127, 116, 64
7, Keysplit, 65, 74, 127, 0, 0, 0, 0, 0
	1, 156, 0, 60, 127, 80, 40, 118, 64
	1, 155, 0, 69, 127, 80, 40, 118, 64
	1, 157, 0, 77, 127, 80, 60, 118, 64
Unused, 0, 0
